#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
35	spectra_filtered.mgf	*..*		:28629	28628	-1	0	733.622	1	0.889276	0	0	2704420.0	153465.0	SM(d18:0/18:0); [M+H]+ C41H86N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf35	-1	PNNL-LIPIDS-POSITIVE.mgf	88.5216				6	0	0.0649414	733.557	0	CCMSLIB00010100033
825	spectra_filtered.mgf	*..*		:5042	56165	-1	0	522.203	1	0.888759	0	0	308.1	94432.0	RAFFINOSE M+NH4	MONA	temp/spectra_filtered.mgf825	-1	MONA.mgf	0.11688				10	0	6.10352e-05	522.203	0	CCMSLIB00006685195
348	spectra_filtered.mgf	*..*		:2750	5361	-1	0	314.09	1	0.888319	0	0	266.612	39541.7	5'-Deoxy-5'-(methylsulfinyl)adenosine M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf348	-1	GNPS-LIBRARY.mgf	6.50985				6	0	0.00204468	314.092	0	CCMSLIB00005467668
515	spectra_filtered.mgf	*..*		:1846	10141	-1	0	150.058	1	0.88752	0	0	1004740.0	19813.9	Methionine - 60.00 eV M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf515	-1	GNPS-LIBRARY.mgf	5.18598				6	0	0.000778198	150.059	0	CCMSLIB00005884999
391	spectra_filtered.mgf	*..*		:41	41	-1	0	154.097	1	0.887355	0	0	58383700.0	46074.4	Candidate Histamine-C2:0 (delta mass:42.0104) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf391	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	4.45593				6	0	0.000686646	154.098	0	CCMSLIB00012715439
532	spectra_filtered.mgf	*..*		:194	2675	-1	0	267.134	0	0.887315	0	0	2334330.0	13648.5	Spectral Match to Phe-Thr from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf532	-1	GNPS-NIST14-MATCHES.mgf	1.48513				6	0	0.000396729	267.134	0	CCMSLIB00003137162
495	spectra_filtered.mgf	*..*		:69	3551	-1	0	188.073	1	0.887168	0	0	7572.0	68702.5	Spectral Match to L-Tryptophan from NIST14 M+H-NH3	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf495	-1	GNPS-NIST14-MATCHES.mgf	10.3849				6	0	0.00195312	188.071	0	CCMSLIB00003138038
331	spectra_filtered.mgf	*..*		:1040	2636	-1	0	265.155	1	0.886836	0	0	912149.0	12447.2	Spectral Match to Val-Phe from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf331	-1	GNPS-NIST14-MATCHES.mgf	0.460373				6	0	0.00012207	265.155	0	CCMSLIB00003137123
114	spectra_filtered.mgf	*..*		:1403	24	-1	0	690.509	1	0.886348	0	0	49120.1	1136040.0	PE(16:0_16:1) - (2-aminoethoxy)[2-[hexadec-9-enoyloxy]-3-(hexadecanoyloxy)propoxy]phosphinic acid M+H	GNPS-IOBA-NHC	temp/spectra_filtered.mgf114	-1	GNPS-IOBA-NHC.mgf	1.67944				16	0	0.00115967	690.508	0	CCMSLIB00005724087
529	spectra_filtered.mgf	*..*		:1352	136	-1	0	380.291	1	0.88537	0	0	855562.0	12753.3	His-C15:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf529	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	257.516				7	0	0.0979309	380.193	0	CCMSLIB00010010734
64	spectra_filtered.mgf	*..*		:1482	1482	-1	0	247.108	1	0.88521	0	0	76852600.0	28833.5	DL-N-Acetyltryptophan - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf64	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	1.60549				7	0	0.000396729	247.108	0	CCMSLIB00006115128
835	spectra_filtered.mgf	*..*		:15329	15329	-1	0	170.092	1	0.883656	0	0	279.499	11011.6	1-Methyl-L-histidine M+H	MCE-DRUG	temp/spectra_filtered.mgf835	-1	MCE-DRUG.mgf	4.21632				6	0	0.000717163	170.093	0	CCMSLIB00010145053
279	spectra_filtered.mgf	*..*		:16464	28463	-1	0	193.05	1	0.883501	0	0	455.0	14637.7	Massbank:PR303136 6-Methoxy-7-hydroxycoumarin M+H	MASSBANK	temp/spectra_filtered.mgf279	-1	MASSBANK.mgf	0.395203				8	0	7.62939e-05	193.05	0	CCMSLIB00005742015
139	spectra_filtered.mgf	*..*		:1107	1107	-1	0	231.134	1	0.881546	0	0	2534660.0	113803.0	Candidate Glutamine-C5:0 (delta mass:84.058) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf139	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	2.64068				8	0	0.000610352	231.135	0	CCMSLIB00012716505
705	spectra_filtered.mgf	*..*		:130	862	-1	0	269.164	0	0.879758	0	0	29403.0	10100.0	Spectral Match to His-Ile from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf705	-1	GNPS-NIST14-MATCHES.mgf	10.5443				8	0	0.00283813	269.161	0	CCMSLIB00003135348
291	spectra_filtered.mgf	*..*		:920	1669	-1	0	229.155	1	0.87949	0	0	513950.0	7673.55	Spectral Match to Pro-Ile from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf291	-1	GNPS-NIST14-MATCHES.mgf	0.0665872				6	0	1.52588e-05	229.155	0	CCMSLIB00003136156
204	spectra_filtered.mgf	*..*		:2129	2129	-1	0	357.286	1	0.878517	0	0	5478590.0	9775.06	Candidate Arginine-C12:0 (delta mass:182.1666) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf204	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	1.28122				12	0	0.000457764	357.286	0	CCMSLIB00012717527
25	spectra_filtered.mgf	*..*		:2626	5749	-1	0	784.584	1	0.876271	0	0	25358800.0	20279.7	Spectral Match to Arachidonoylthio-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf25	-1	GNPS-NIST14-MATCHES.mgf	2.56717				9	0	0.00201416	784.586	0	CCMSLIB00003140236
403	spectra_filtered.mgf	*..*		:273	3335	-1	0	611.161	1	0.874153	0	0	272599.0	21063.1	Spectral Match to Rutin from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf403	-1	GNPS-NIST14-MATCHES.mgf	0.0998676				11	0	6.10352e-05	611.161	0	CCMSLIB00003137822
280	spectra_filtered.mgf	*..*		:10694	10735	-1	0	575.502	1	0.873196	0	0	69909000.0	7099.0	AEG(o-18:3/16:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf280	-1	GNPS-LIBRARY.mgf	3.60589				14	0	0.0020752	575.504	0	CCMSLIB00006678149
262	spectra_filtered.mgf	*..*		:263	5140	-1	0	227.103	1	0.871477	0	0	3822540.0	7462.65	Spectral Match to PyroGlu-Pro from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf262	-1	GNPS-NIST14-MATCHES.mgf	1.2094				6	0	0.000274658	227.103	0	CCMSLIB00003139627
243	spectra_filtered.mgf	*..*		:1255	1255	-1	0	271.165	1	0.868053	0	0	1027420000.0	7273.77	Candidate Glutamine-C8:1 (delta mass:124.0887) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf243	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	2.13831				7	0	0.000579834	271.166	0	CCMSLIB00012716653
812	spectra_filtered.mgf	*..*		:143	18605	-1	0	527.158	1	0.86598	0	0	72.039	14232.5	maltotriose [M+Na]+	MONA	temp/spectra_filtered.mgf812	-1	MONA.mgf	1.62094				12	0	0.000854492	527.159	0	CCMSLIB00004691206
443	spectra_filtered.mgf	*..*		:39180	39178	-1	0	230.186	1	0.864087	0	0	136.315	35074.9	N1,N8-diacetylspermidine [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf443	-1	MSNLIB-POSITIVE.mgf	2.58527				6	0	0.000595093	230.187	0	CCMSLIB00012346135
101	spectra_filtered.mgf	*..*		:1541	4879	-1	0	744.554	1	0.863685	0	0	56531.9	384722.0	PE(18:0_18:2) - (2-aminoethoxy)[2-[octadeca-9,12-dienoyloxy]-3-(octadecanoyloxy)propoxy]phosphinic acid M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf101	-1	GNPS-LIBRARY.mgf	0.491853				7	0	0.000366211	744.554	0	CCMSLIB00005436337
226	spectra_filtered.mgf	*..*		:993	4781	-1	0	245.186	1	0.863638	0	0	1136070.0	11743.5	Spectral Match to Leu-Ile from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf226	-1	GNPS-NIST14-MATCHES.mgf	1.55584				6	0	0.00038147	245.186	0	CCMSLIB00003139268
108	spectra_filtered.mgf	*..*		:1521	26	-1	0	718.54	1	0.858133	0	0	246529.0	705297.0	PE(16:0_18:1) - (2-aminoethoxy)[3-(hexadecanoyloxy)-2-[octadec-9-enoyloxy]propoxy]phosphinic acid M+H	GNPS-IOBA-NHC	temp/spectra_filtered.mgf108	-1	GNPS-IOBA-NHC.mgf	2.20853				18	0	0.00158691	718.538	0	CCMSLIB00005724089
223	spectra_filtered.mgf	*..*		:106756	207191	-1	0	194.118	1	0.858076	0	0	139.732	17925.8	isoproterenol [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf223	-1	MSNLIB-POSITIVE.mgf	189.99				7	0	0.0368805	194.081	0	CCMSLIB00013066810
268	spectra_filtered.mgf	*..*		:1364	9659	-1	0	377.146	1	0.856191	0	0	289488.0	41613.2	RIBOFLAVIN - 40.0 eV M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf268	-1	GNPS-LIBRARY.mgf	0.485503				11	0	0.000183105	377.146	0	CCMSLIB00005884517
816	spectra_filtered.mgf	*..*		:26	523	-1	0	189.16	1	0.854034	0	0	36945300.0	20955.3	N,N,N-TRIMETHYLLYSINE M+H	GNPS-MSMLS	temp/spectra_filtered.mgf816	-1	GNPS-MSMLS.mgf	0.80666				6	0	0.000152588	189.16	0	CCMSLIB00005464274
711	spectra_filtered.mgf	*..*		:5029	5029	-1	0	175.108	0	0.852365	0	0	268306000.0	13223.2	N~2~-Acetyl-L-ornithine - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf711	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	1.91706				7	0	0.000335693	175.108	0	CCMSLIB00006121131
12	spectra_filtered.mgf	*..*		:3386	1807	-1	0	316.212	1	0.849489	0	0	5307570.0	48466.0	Asp-C12:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf12	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.772079				8	0	0.000244141	316.212	0	CCMSLIB00011435261
778	spectra_filtered.mgf	*..*		:15002	33464	-1	0	365.105	1	0.848643	0	0	22.0341	7322.97	Melibiose [M+Na]+	MONA	temp/spectra_filtered.mgf778	-1	MONA.mgf	3.00909				7	0	0.00109863	365.106	0	CCMSLIB00004706065
793	spectra_filtered.mgf	*..*		:5042	56165	-1	0	522.203	1	0.84599	0	0	308.1	35447.4	RAFFINOSE M+NH4	MONA	temp/spectra_filtered.mgf793	-1	MONA.mgf	0.701281				9	0	0.000366211	522.203	0	CCMSLIB00006685195
32	spectra_filtered.mgf	*..*		:42221	42219	-1	0	206.139	1	0.845822	0	0	200.828	41963.5	DL-Panthenol [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf32	-1	MSNLIB-POSITIVE.mgf	0.370109				6	0	7.62939e-05	206.139	0	CCMSLIB00012352302
453	spectra_filtered.mgf	*..*		:1210	11316	-1	0	241.155	1	0.843619	0	0	1114.75	24569.1	N,N-dimethyl-proline-proline betaine M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf453	-1	GNPS-LIBRARY.mgf	0.822559				8	0	0.000198364	241.155	0	CCMSLIB00008851523
815	spectra_filtered.mgf	*..*		:46614	46612	-1	0	189.135	1	0.842419	0	0	260.636	19424.5	Tilarginine [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf815	-1	MSNLIB-POSITIVE.mgf	0.322707				6	0	6.10352e-05	189.135	0	CCMSLIB00012361130
824	spectra_filtered.mgf	*..*		:27186	48166	-1	0	175.108	1	0.841357	0	0	130.85	7221.87	Theanine [M+H]+	MONA	temp/spectra_filtered.mgf824	-1	MONA.mgf	205.823				6	0	0.0360413	175.144	0	CCMSLIB00004720767
229	spectra_filtered.mgf	*..*		:13081	25080	-1	0	454.293	1	0.83752	0	0	279708.0	74952.1	Massbank:RP026102 1-palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine|1-palmitoyl-sn-glycero-3-phosphoethanolamine|2-azaniumylethyl [(2R)-3-hexadecanoyloxy-2-hydroxypropyl] phosphate M+H	MASSBANK	temp/spectra_filtered.mgf229	-1	MASSBANK.mgf	0.67176				15	0	0.000305176	454.293	0	CCMSLIB00005738632
681	spectra_filtered.mgf	*..*		:171	2	-1	0	217.13	0	0.837341	0	0	418349.0	5661.57	Spectral Match to N-.alpha.-Acetyl-L-arginine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf681	-1	GNPS-NIST14-MATCHES.mgf	1.33522				7	0	0.000289917	217.13	0	CCMSLIB00003134488
698	spectra_filtered.mgf	*..*		:15002	33464	-1	0	365.105	1	0.836744	0	0	22.0341	48607.4	Melibiose [M+Na]+	MONA	temp/spectra_filtered.mgf698	-1	MONA.mgf	2.84192				6	0	0.0010376	365.106	0	CCMSLIB00004706065
608	spectra_filtered.mgf	*..*		:1032	3786	-1	0	261.144	1	0.832147	0	0	384917.0	14586.6	Spectral Match to Ile-Glu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf608	-1	GNPS-NIST14-MATCHES.mgf	5.84306				6	0	0.00152588	261.146	0	CCMSLIB00003138273
260	spectra_filtered.mgf	*..*		:1173	4856	-1	0	760.512	1	0.83156	0	0	42426.6	21294.8	2-amino-3-({[3-(hexadecanoyloxy)-2-[octadeca-9,12-dienoyloxy]propoxy](hydroxy)phosphoryl}oxy)propanoic acid M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf260	-1	GNPS-LIBRARY.mgf	1.04332				6	0	0.000793457	760.513	0	CCMSLIB00005436314
257	spectra_filtered.mgf	*..*		:988	509	-1	0	279.17	1	0.826942	0	0	334314.0	30222.0	Spectral Match to Leu-Phe from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf257	-1	GNPS-NIST14-MATCHES.mgf	1.31178				7	0	0.000366211	279.17	0	CCMSLIB00003134995
240	spectra_filtered.mgf	*..*		:1157	12136	-1	0	289.175	1	0.822774	0	0	609763.0	60991.4	Putative Lys-C8:1 + O (hydroxylated tatty acid) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf240	-1	GNPS-LIBRARY.mgf	0.6332				7	0	0.000183105	289.175	0	CCMSLIB00010012990
525	spectra_filtered.mgf	*..*		:52147	64145	-1	0	190.05	1	0.81967	0	0	74137.0	57831.2	Massbank:FIO00646 Kynurenic acid M+H	MASSBANK	temp/spectra_filtered.mgf525	-1	MASSBANK.mgf	4.25528				6	0	0.000808716	190.051	0	CCMSLIB00005777698
206	spectra_filtered.mgf	*..*		:1035	59	-1	0	310.213	1	0.819574	0	0	1123840.0	23376.4	His-C10:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf206	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	1.37727				7	0	0.000427246	310.213	0	CCMSLIB00010010657
191	spectra_filtered.mgf	*..*		:2332	2332	-1	0	383.302	1	0.816269	0	0	971466.0	9897.45	Candidate Arginine-C14:1 (delta mass:208.1826) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf191	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	0.716558				10	0	0.000274658	383.302	0	CCMSLIB00012717730
729	spectra_filtered.mgf	*..*		:1084	9379	-1	0	184.073	0	0.812473	0	0	3981540.0	7739.37	PHOSPHOCHOLINE CHLORIDE - 60.00 eV M+	GNPS-LIBRARY	temp/spectra_filtered.mgf729	-1	GNPS-LIBRARY.mgf	4.22766				6	0	0.000778198	184.074	0	CCMSLIB00005884237
189	spectra_filtered.mgf	*..*		:1095	565	-1	0	324.228	1	0.812232	0	0	295183.0	12616.3	His-C11:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf189	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	3.38846				7	0	0.00109863	324.229	0	CCMSLIB00010011164
791	spectra_filtered.mgf	*..*		:15032	33494	-1	0	527.158	1	0.810584	0	0	187.772	9324.14	Melezitose [M+Na]+	MONA	temp/spectra_filtered.mgf791	-1	MONA.mgf	0.926252				9	0	0.000488281	527.159	0	CCMSLIB00004706095
174	spectra_filtered.mgf	*..*		:1364	280	-1	0	411.333	1	0.809872	0	0	863160.0	8916.02	Arg-C16:1 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf174	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	1.48384				11	0	0.000610352	411.334	0	CCMSLIB00010010879
121	spectra_filtered.mgf	*..*		:2221	10670	-1	0	662.476	1	0.809252	0	0	772210000.0	281235.0	PE-DAG (14:0/16:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf121	-1	GNPS-LIBRARY.mgf	0.184264				18	0	0.00012207	662.476	0	CCMSLIB00006678084
822	spectra_filtered.mgf	*..*		:143	18605	-1	0	527.158	1	0.804772	0	0	72.039	11110.0	maltotriose [M+Na]+	MONA	temp/spectra_filtered.mgf822	-1	MONA.mgf	1.73672				13	0	0.000915527	527.159	0	CCMSLIB00004691206
42	spectra_filtered.mgf	*..*		:1731	1731	-1	0	273.217	1	0.803105	0	0	182520000.0	39738.8	Candidate Lysine-C8:0 (delta mass:126.1047) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf42	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	129.122				8	0	0.0352783	273.182	0	CCMSLIB00012717129
786	spectra_filtered.mgf	*..*		:1139	1139	-1	0	365.105	1	0.802485	0	0	651265.0	7877.6	Massbank:CE000543 Gentiobiose [M+Na]+	MASSBANK	temp/spectra_filtered.mgf786	-1	MASSBANK.mgf	2.9255				6	0	0.00106812	365.106	0	CCMSLIB00000205879
744	spectra_filtered.mgf	*..*		:15002	33464	-1	0	365.105	1	0.799946	0	0	22.0341	12949.5	Melibiose [M+Na]+	MONA	temp/spectra_filtered.mgf744	-1	MONA.mgf	3.17626				6	0	0.00115967	365.106	0	CCMSLIB00004706065
717	spectra_filtered.mgf	*..*		:15002	33464	-1	0	365.105	1	0.799449	0	0	22.0341	13726.8	Melibiose [M+Na]+	MONA	temp/spectra_filtered.mgf717	-1	MONA.mgf	3.09267				6	0	0.00112915	365.106	0	CCMSLIB00004706065
858	spectra_filtered.mgf	*..*		:583	583	-1	0	188.176	1	0.798134	0	0	95876600.0	20770.2	Candidate Spermidine-C2:0 (delta mass:42.0105) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf858	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	0.243264				6	0	4.57764e-05	188.176	0	CCMSLIB00012715981
275	spectra_filtered.mgf	*..*		:898	35	-1	0	301.223	1	0.793651	0	0	619190.0	4897.28	Arg-C8:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf275	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	2.43149				8	0	0.000732422	301.224	0	CCMSLIB00010010633
758	spectra_filtered.mgf	*..*		:262	572	-1	0	325.112	1	0.789775	0	0	937259.0	6916.38	Spectral Match to Maltose from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf758	-1	GNPS-NIST14-MATCHES.mgf	2.81604				8	0	0.000915527	325.113	0	CCMSLIB00003135058
801	spectra_filtered.mgf	*..*		:26	847	-1	0	527.158	1	0.785416	0	0	2294080.0	4303.72	RAFFINOSE M+Na	GNPS-MSMLS	temp/spectra_filtered.mgf801	-1	GNPS-MSMLS.mgf	1.15782				6	0	0.000610352	527.159	0	CCMSLIB00005464598
245	spectra_filtered.mgf	*..*		:939	939	-1	0	137.046	1	0.784262	0	0	180896000.0	23017.0	6-OXOPURINE - 40.0 eV Unknown	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf245	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	1.89279				6	0	0.000259399	137.046	0	CCMSLIB00006114295
188	spectra_filtered.mgf	*..*		:2347	2347	-1	0	385.316	1	0.781871	0	0	3368440.0	6951.27	Candidate Arginine-C14:0 (delta mass:210.1974) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf188	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	3.80167				8	0	0.00146484	385.317	0	CCMSLIB00012717745
775	spectra_filtered.mgf	*..*		:15032	33494	-1	0	527.158	1	0.780427	0	0	187.772	3624.0	Melezitose [M+Na]+	MONA	temp/spectra_filtered.mgf775	-1	MONA.mgf	1.15782				9	0	0.000610352	527.159	0	CCMSLIB00004706095
259	spectra_filtered.mgf	*..*		:1454	1334	-1	0	788.54	1	0.780282	0	0	16655.1	21859.9	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phospho-L-serine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf259	-1	GNPS-NIST14-MATCHES.mgf	4.72157				6	0	0.00372314	788.544	0	CCMSLIB00003135820
478	spectra_filtered.mgf	*..*		:1080	9375	-1	0	184.073	1	0.778318	0	0	1322770.0	10284.7	PHOSPHOCHOLINE CHLORIDE - 20.0 eV M+	GNPS-LIBRARY	temp/spectra_filtered.mgf478	-1	GNPS-LIBRARY.mgf	3.23292				6	0	0.000595093	184.074	0	CCMSLIB00005884233
387	spectra_filtered.mgf	*..*		:4067	5241	-1	0	339.289	1	0.776655	0	0	971783.0	5243.22	Spectral Match to Monoelaidin from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf387	-1	GNPS-NIST14-MATCHES.mgf	3.1481				8	0	0.00106812	339.29	0	CCMSLIB00003139728
221	spectra_filtered.mgf	*..*		:30281	30280	-1	0	480.309	1	0.775166	0	0	87419.2	56863.2	PE(18:1/0:0); [M+H]+ C23H47N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf221	-1	PNNL-LIPIDS-POSITIVE.mgf	0.762449				8	0	0.000366211	480.309	0	CCMSLIB00010101685
97	spectra_filtered.mgf	*..*		:1203	10737	-1	0	603.534	1	0.769368	0	0	35623000.0	3475.0	AEG(o-18:3/18:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf97	-1	GNPS-LIBRARY.mgf	1.61807				10	0	0.000976562	603.535	0	CCMSLIB00006678151
238	spectra_filtered.mgf	*..*		:2695	3669	-1	0	426.253	1	0.768782	0	0	3417090.0	8049.65	Spectral Match to 1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf238	-1	GNPS-NIST14-MATCHES.mgf	21.0489				10	0	0.00897217	426.262	0	CCMSLIB00003138156
610	spectra_filtered.mgf	*..*		:4512	4512	-1	0	252.0	0	0.762724	0	0	265.766	3892.0	MoNA:2449145 2SA M+H	MONA	temp/spectra_filtered.mgf610	-1	MONA.mgf	291.067				6	0	0.073349	252.073	0	CCMSLIB00000567261
119	spectra_filtered.mgf	*..*		:10118	10669	-1	0	676.491	1	0.757398	0	0	281801000.0	22687.9	PE-DAG (15:0/16:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf119	-1	GNPS-LIBRARY.mgf	0.812008				11	0	0.000549316	676.492	0	CCMSLIB00006678083
365	spectra_filtered.mgf	*..*		:668	22	-1	0	245.186	0	0.755527	0	0	151397.0	7238.02	Lys-C6:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf365	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	1.80477				6	0	0.000442505	245.186	0	CCMSLIB00010010620
53	spectra_filtered.mgf	*..*		:5592	1486	-1	0	678.508	1	0.752554	0	0	93640.0	17436.8	Spectral Match to 1,2-Ditetradecanoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf53	-1	GNPS-NIST14-MATCHES.mgf	2.60869				6	0	0.00177002	678.506	0	CCMSLIB00003135973
510	spectra_filtered.mgf	*..*		:288	1279	-1	0	245.161	1	0.747521	0	0	14458400.0	79226.1	Arg-C4:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf510	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	1.61824				7	0	0.000396729	245.161	0	CCMSLIB00011434721
797	spectra_filtered.mgf	*..*		:262	572	-1	0	325.112	0	0.745768	0	0	937259.0	3929.0	Spectral Match to Maltose from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf797	-1	GNPS-NIST14-MATCHES.mgf	3.47311				7	0	0.00112915	325.113	0	CCMSLIB00003135058
405	spectra_filtered.mgf	*..*		:1455	9750	-1	0	220.118	1	0.742567	0	0	1290420.0	5061.35	D-PANTOTHENIC ACID - 50.0 eV M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf405	-1	GNPS-LIBRARY.mgf	0.485247				6	0	0.000106812	220.118	0	CCMSLIB00005884608
336	spectra_filtered.mgf	*..*		:96414	96412	-1	0	420.186	1	0.736563	0	0	481.221	10059.3	Icariside F2 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf336	-1	MSNLIB-POSITIVE.mgf	3.12304				13	0	0.00131226	420.187	0	CCMSLIB00012447666
169	spectra_filtered.mgf	*..*		:2689	2689	-1	0	413.349	1	0.73564	0	0	13481300.0	3887.06	Candidate Arginine-C16:0 (delta mass:238.23) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf169	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	0.959791				7	0	0.000396729	413.349	0	CCMSLIB00012718087
619	spectra_filtered.mgf	*..*		:202	1021	-1	0	260.197	0	0.73551	0	0	4819740.0	21270.8	Spectral Match to Lys-Ile from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf619	-1	GNPS-NIST14-MATCHES.mgf	137.694				6	0	0.0358276	260.161	0	CCMSLIB00003135507
62	spectra_filtered.mgf	*..*		:1170	1170	-1	0	246.134	0	0.733373	0	0	5691040.0	23125.9	Candidate Glutamic acid-C6:0 (delta mass:98.0735) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf62	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	0.867914				6	0	0.000213623	246.134	0	CCMSLIB00012716568
