"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","sDelta_vs_WT_p_value","sDelta_vs_WT_p_value_minus_log10","sDelta_vs_WT_fold_change","sDelta_vs_WT_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","sDelta","sDelta.pval","WT","WT.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
48,"48_223.02_0.5","NA_[48_223.02_0.5]",223.024528402589,0.48819247,0.00734445584992294,2.13404037552112,1.5965932669415,0.674996832158729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.806387225548902,0,0.806387225548902,0,0.758483033932136,0,1
49,"49_291.01_0.5","NA_[49_291.01_0.5]",291.011866797247,0.48822495,0.00151875680897849,2.81851176199907,1.66199743346071,0.732918154228375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0379241516966068,1.38942503594182,0.0479041916167665,1.40275209380409,0.0419161676646707,0.0135,0.546906187624751
50,"50_390.95_0.5","NA_[50_390.95_0.5]",390.947186753104,0.4886804,0.00180099511935515,2.7444874641044,1.64372315611609,0.716967333733042,"2-(4-methoxyphenyl)-2-sulfanylidene-6-(trifluoromethyl)-1H-[1,2,4]triazolo[4,3-d][1,3,4,2]thiadiazaphosphole",NA,NA,0.127586234176894,-320.837101307227,2.2352121995641,0.0371859296482412,"InChI=1S/C10H8F3N4OPS2/c1-18-6-2-4-7(5-3-6)19(20)16-17-8(10(11,12)13)14-15-9(17)21-19/h2-5H,1H3,(H,16,20)","CJRRMYSWLAXWRU","C10H8F3N4OPS2","[M + K]+","COC1=CC=C(C=C1)P2(=S)NN3C(=NN=C3S2)C(F)(F)F","Alkaloids","Pyridine alkaloids","Nicotinic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0239520958083832,1.41705050316284,0.0139720558882236,1.41705050316284,0.0179640718562874,0.012,0.532934131736527
51,"51_190.91_0.5","NA_[51_190.91_0.5]",190.911836501656,0.4897066,0.00037602750847935,3.42478038288141,1.64318378215539,0.716493847772001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.029940119760479,1.41705050316284,0.0399201596806387,1.41705050316284,0.0359281437125748,0.016,0.518962075848303
52,"52_274.87_0.5","NA_[52_274.87_0.5]",274.873189078328,0.4901592,3.66801105061409e-05,4.43556936460139,1.70368007445209,0.768654444521932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.191616766467066,1.00100150250438,0.187624750499002,1.00100150250438,0.203592814371257,0.021,0.337325349301397
53,"53_276.87_0.5","NA_[53_276.87_0.5]",276.871264091591,0.4901592,6.03057698954182e-05,4.21964113373279,1.68330256620167,0.751294518037976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.203592814371257,1.00100150250438,0.189620758483034,1.00100150250438,0.229540918163673,0.006,0.914171656686627
54,"54_292.85_0.5","NA_[54_292.85_0.5]",292.845146481188,0.4901592,2.54330223124515e-05,4.59460202772725,1.71235611023685,0.775982763098351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.17564870259481,1.00100150250438,0.167664670658683,1.00100150250438,0.19560878243513,0.008,0.818363273453094
55,"55_306.99_0.5","NA_[55_306.99_0.5]",306.985838806547,0.4901592,0.0040924250794841,2.38801926252432,1.59410370338982,0.672745485978101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.173652694610778,1.00100150250438,0.19560878243513,1.00100150250438,0.203592814371257,0.0155,0.489021956087824
56,"56_392.95_0.5","NA_[56_392.95_0.5]",392.94548011304,0.4901592,0.00135468734754597,2.86816092538238,1.65339730394084,0.725433439422944,"2-(2,4-dibromophenoxy)-N-(propan-2-ylcarbamoyl)acetamide",NA,NA,0.0490437492543715,-311.07708487193,3.84803691996246,0.997989949748744,"InChI=1S/C12H14Br2N2O3/c1-7(2)15-12(18)16-11(17)6-19-10-4-3-8(13)5-9(10)14/h3-5,7H,6H2,1-2H3,(H2,15,16,17,18)","DXUSESKZVPFYSV","C12H14Br2N2O3","[M + H]+","CC(C)NC(=O)NC(=O)COC1=C(C=C(C=C1)Br)Br","Alkaloids","Polyamines","Ornithine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.193612774451098,1.00100150250438,0.189620758483034,1.00100150250438,0.213572854291417,0.0235,0.295409181636727
57,"57_208.88_0.5","NA_[57_208.88_0.5]",208.883925866701,0.49018735,0.00012599491425743,3.89964698468014,1.73428674262529,0.794342449864849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.808383233532934,0,0.796407185628742,0,0.764471057884232,0,1
59,"59_122.92_0.5","NA_[59_122.92_0.5]",122.924692932453,0.49065888,7.41911770433539e-05,4.1296477387805,1.70161311193256,0.76690305527018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.832335329341317,0,0.826347305389222,0,0.788423153692615,0,1
60,"60_290.85_0.5","NA_[60_290.85_0.5]",290.847148426028,0.49115735,1.65508914482441e-05,4.78117860970537,1.71634095653597,0.779336177220905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0199600798403194,1.41705050316284,0.0199600798403194,1.41705050316284,0.0199600798403194,0.0155,0.526946107784431
61,"61_206.89_0.5","NA_[61_206.89_0.5]",206.885887266303,0.49167556,4.41924428504139e-05,4.35465199103486,1.72570881405381,0.787189053184002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.788423153692615,0,0.794411177644711,0,0.748502994011976,0.0235,0.253493013972056
62,"62_235.06_0.5","NA_[62_235.06_0.5]",235.056751320603,0.4917349,0.00203502237586773,2.69143081117465,1.6283897253138,0.703446023614883,"1H-Tetrazole, 5-(p-nitrobenzamido)-",NA,NA,0.433409545942809,-135.294838284529,8.23486324711681,0.0170854271356784,"InChI=1S/C8H6N6O3/c15-7(9-8-10-12-13-11-8)5-1-3-6(4-2-5)14(16)17/h1-4H,(H2,9,10,11,12,13,15)","ODLUTVBIDGJWAA","C8H6N6O3","[M + H]+","C1=CC(=CC=C1C(=O)NC2=NNN=N2)[N+](=O)[O-]","Alkaloids","pteridine alkaloids","Pseudoalkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.774451097804391,0,0.784431137724551,0,0.740518962075848,0.006,0.780439121756487
63,"63_334.99_0.5","NA_[63_334.99_0.5]",334.992035713088,0.49264824,0.000972245118658339,3.01222422863313,1.64058945345203,0.714214259222514,"methyl 2-[(6-acetamido-1,3-benzothiazol-2-yl)sulfanyl]acetate",NA,NA,0.151886316362573,-178.979696291793,20.1973997107897,1,"InChI=1S/C12H12N2O3S2/c1-7(15)13-8-3-4-9-10(5-8)19-12(14-9)18-6-11(16)17-2/h3-5H,6H2,1-2H3,(H,13,15)","TYXZJDHELRGQTC","C12H12N2O3S2","[M + K]+","CC(=O)NC1=CC2=C(C=C1)N=C(S2)SCC(=O)OC","Alkaloids","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.17564870259481,1.00100150250438,0.189620758483034,1.00100150250438,0.213572854291417,0.014,0.558882235528942
67,"67_251.03_0.5","NA_[67_251.03_0.5]",251.030667922057,0.49561727,0.00382018676079792,2.41791540483664,1.63086448192072,0.705636905051761,"N''-[(3-methyl-2-thienyl)methylene]-2-thiophenecarbohydrazide",NA,NA,0.31410049533665,-210.224386853305,10.3470976458899,0.798994974874372,"InChI=1S/C11H10N2OS2/c1-8-4-6-16-10(8)7-12-13-11(14)9-3-2-5-15-9/h2-7H,1H3,(H,13,14)","FJLQPCRQLSAFGY","C11H10N2OS2","[M + H]+","CC1=C(SC=C1)C=NNC(=O)C2=CC=CS2","Alkaloids","Isocoumarins","Anthranilic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73727046020804,0.00199600798403194,1.73727046020804,0.00199600798403194,1.73727046020804,0.00199600798403194,0.031,0.0339321357285429
68,"68_213.07_0.5","NA_[68_213.07_0.5]",213.074828540161,0.49711654,0.0123361027063728,1.90882202348368,1.56759282818755,0.648550877668783,"arginine",NA,NA,0.489853803537186,-19.9700232195493,26.7856165094912,1,"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)","ODKSFYDXXFIFQN","C6H14N4O2","[M + K]+","C(CC(C(=O)O)N)CN=C(N)N","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0359281437125748,1.34406227991274,0.0459081836327345,1.38942503594182,0.0499001996007984,0.027,0.0698602794411178
69,"69_196.05_0.5","NA_[69_196.05_0.5]",196.048317543142,0.4976328,0.00649332990137428,2.1875325317173,1.58389844896935,0.663479840553356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.808383233532934,0,0.812375249500998,0,0.776447105788423,0,1
70,"70_197.03_0.5","NA_[70_197.03_0.5]",197.032362393603,0.50074196,0.00200804874652533,2.69722574865351,1.63614568881468,0.710301217211411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.794411177644711,0,0.786427145708583,0,0.7624750499002,0.0075,0.678642714570858
73,"73_195.98_0.5","NA_[73_195.98_0.5]",195.977354464213,0.52641565,0.00065414825352291,3.18432381377005,1.66686553674761,0.737137729224395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.778443113772455,0,0.782435129740519,0,0.728542914171657,0.0075,0.704590818363273
74,"74_180_0.5","NA_[74_180_0.5]",180.003289404943,0.5298126,0.000317430081187737,3.49835191981553,1.72582786576025,0.787288577148255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.159680638722555,1.00100150250438,0.18562874251497,1.00100150250438,0.213572854291417,0.012,0.457085828343313
76,"76_222.99_0.5","NA_[76_222.99_0.5]",222.988235455794,0.5307552,0.000343966322245346,3.46348407713488,1.67270611537821,0.742183994611062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.143712574850299,1.00100150250438,0.145708582834331,1.00100150250438,0.171656686626747,0.015,0.317365269461078
77,"77_141.07_0.5","NA_[77_141.07_0.5]",141.06594413898,0.53111553,0.0105153474098846,1.97817637436107,1.54207923808024,0.624876898487931,"ACMC-20dntv",NA,NA,0.187222381586272,-61.7322597634564,56.8241081216876,1,"InChI=1S/C6H8N2O2/c1-8-3-2-7-5(8)4-6(9)10/h2-3H,4H2,1H3,(H,9,10)","MGIKMFCKRKDEIK","C6H8N2O2","[M + H]+","CN1C=CN=C1CC(=O)O","Alkaloids","Pyridine alkaloids","Nicotinic acid alkaloids","123.0320284|123.0320284","InChI=1S/C6H5NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H,(H,8,9)|InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)","SIOXPEMLGUPBBT-UHFFFAOYSA-N|PVNIIMVLHYAWGP-UHFFFAOYSA-N","SIOXPEMLGUPBBT|PVNIIMVLHYAWGP","O=C(O)c1ccccn1|O=C(O)c1cccnc1","C6H5NO2|C6H5NO2","Picolinic acid|Hydron;pyridine-3-carboxylate","http://www.wikidata.org/entity/Q416682|http://www.wikidata.org/entity/Q134658","Alkaloids|Alkaloids","Nicotinic acid alkaloids|Nicotinic acid alkaloids","Alkaloids","Nicotinic acid alkaloids","Aminoacids","Saccharomyces cerevisiae|Saccharomyces cerevisiae","['Eukaryota']|['Eukaryota']","['Fungi']|['Fungi']","['Ascomycota']|['Ascomycota']","['Unknown']|['Unknown']","['Saccharomycetales']|['Saccharomycetales']","['Saccharomycetaceae']|['Saccharomycetaceae']","['Unknown']|['Unknown']","['Saccharomyces']|['Saccharomyces']","['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']","nan|nan","356221.0|356221.0","http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725",NA,1.34406227991274,0.0379241516966068,1.34406227991274,0.0379241516966068,1.41705050316284,0.0239520958083832,0.016,0.37125748502994
78,"78_159.08_0.5","NA_[78_159.08_0.5]",159.076472506333,0.5322659,0.0108219333894804,1.96569514353873,1.5424202415589,0.625195889645392,"1,2,3-Propanetriol, 1-(1H-imidazol-4-yl)-",NA,NA,0.655587099864956,-85.7798108106822,97.4553165581376,1,"InChI=1S/C6H10N2O3/c9-2-5(10)6(11)4-1-7-3-8-4/h1,3,5-6,9-11H,2H2,(H,7,8)","ABDKJICLXDSVKH","C6H10N2O3","[M + H]+","C1=C(NC=N1)C(C(CO)O)O","Amino acids and Peptides","Imidazole alkaloids","Histidine alkaloids","117.042593084|126.042927432","InChI=1S/C4H7NO3/c1-3(6)5-2-4(7)8/h2H2,1H3,(H,5,6)(H,7,8)|InChI=1S/C5H6N2O2/c8-5(9)1-4-2-6-3-7-4/h2-3H,1H2,(H,6,7)(H,8,9)","OKJIRPAQVSHGFK-UHFFFAOYSA-N|PRJKNHOMHKJCEJ-UHFFFAOYSA-N","OKJIRPAQVSHGFK|PRJKNHOMHKJCEJ","CC(=O)NCC(=O)O|O=C(O)Cc1cnc[nH]1","C4H7NO3|C5H6N2O2","N-Acetylglycine|2-(1H-imidazol-3-ium-5-yl)acetate","http://www.wikidata.org/entity/Q15634040|http://www.wikidata.org/entity/Q27891434","Amino acids and Peptides|Amino acids and Peptides","Small peptides|Small peptides","Alkaloids","Nicotinic acid alkaloids","Aminoacids","Saccharomyces cerevisiae|Saccharomyces cerevisiae","['Eukaryota']|['Eukaryota']","['Fungi']|['Fungi']","['Ascomycota']|['Ascomycota']","['Unknown']|['Unknown']","['Saccharomycetales']|['Saccharomycetales']","['Saccharomycetaceae']|['Saccharomycetaceae']","['Unknown']|['Unknown']","['Saccharomyces']|['Saccharomyces']","['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']","nan|nan","356221.0|356221.0","http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725",NA,1.26693979201741,0.0259481037924152,1.26693979201741,0.0359281437125748,1.41705050316284,0.0179640718562874,0.0135,0.455089820359281
79,"79_223.97_0.5","NA_[79_223.97_0.5]",223.972218519982,0.53832173,0.00128513329440771,2.89105182484358,1.65835498641224,0.729752862273188,"P-serine",NA,NA,0.470263071322858,-56.6727199527774,9.92794232423988,0.726130653266332,"InChI=1S/C3H8NO6P/c4-2(3(5)6)1-10-11(7,8)9/h2H,1,4H2,(H,5,6)(H2,7,8,9)","BZQFBWGGLXLEPQ","C3H8NO6P","[M + K]+","C(C(C(=O)O)N)OP(=O)(O)O","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.820359281437126,0,0.822355289421158,0,0.778443113772455,0,1
80,"80_175.12_0.5","NA_[80_175.12_0.5]",175.119058210503,0.5431653,0.00956854787690859,2.01915396576515,1.42786732454583,0.513861932369609,"arginine",NA,NA,0.784536311117196,-0.372753528592277,59.8508823012359,1,"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)","ODKSFYDXXFIFQN","C6H14N4O2","[M + H]+","C(CC(C(=O)O)N)CN=C(N)N","Amino acids and Peptides","Aminoacids","Small peptides","174.111675688","InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)","ODKSFYDXXFIFQN-UHFFFAOYSA-N","ODKSFYDXXFIFQN","NC(N)=NCCCC(N)C(=O)O","C6H14N4O2","2-Azaniumyl-5-(diaminomethylideneamino)pentanoate","http://www.wikidata.org/entity/Q27104032","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,1.00100150250438,0.155688622754491,1.00100150250438,0.145708582834331,1.00100150250438,0.177644710578842,0.0075,0.650698602794411
84,"84_255.1_0.5","NA_[84_255.1_0.5]",255.097527042454,0.54697776,0.00219493042680706,2.65857924113149,1.55178022795241,0.63392424921683,"ribosylnicotinamide",NA,NA,0.754969924764731,-57.1893396684249,53.5401844239837,1,"InChI=1S/C11H14N2O5/c12-10(17)6-2-1-3-13(4-6)11-9(16)8(15)7(5-14)18-11/h1-4,7-9,11,14-16H,5H2,(H-,12,17)/p+1","JLEBZPBDRKPWTD","C11H14N2O5","[M + H]+","C1=CC(=C[N+](=C1)C2C(C(C(O2)CO)O)O)C(=O)N","Carbohydrates","Pyrimidine nucleos(t)ides","Nucleosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.151696606786427,1.00100150250438,0.165668662674651,1.00100150250438,0.181636726546906,0.014,0.652694610778443
86,"86_296.07_0.6","NA_[86_296.07_0.6]",296.065960707854,0.5503024,0.0028331869614861,2.547724765521,1.58631062477926,0.665675301274934,"Gliatilin (TN)",NA,NA,0.534468560769143,-13.5205908378641,23.3037233449249,0.999497487437186,"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1","SUHOQUVVVLNYQR","C8H20NO6P","[M + K]+","C[N+](C)(C)CCOP(=O)(O)OCC(CO)O","Fatty acids","Glycerophosphocholines","Glycerophospholipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61006778528067,0.0219560878243513,1.63736530665978,0.0159680638722555,1.72300386905937,0.0119760479041916,0.025,0.197604790419162
88,"88_185.03_0.6","NA_[88_185.03_0.6]",185.032353833931,0.55073,0.00214739854295115,2.66808734590293,1.64166409273674,0.715158961879011,"4-ureidobutanoic acid",NA,NA,0.193490146345756,-61.1641745597991,16.9604311012396,0.999497487437186,"InChI=1S/C5H10N2O3/c6-5(10)7-3-1-2-4(8)9/h1-3H2,(H,8,9)(H3,6,7,10)","QYTWIMMLQKHPGL","C5H10N2O3","[M + K]+","C(CC(=O)O)CNC(=O)N","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0259481037924152,1.41705050316284,0.0119760479041916,1.38942503594182,0.0199600798403194,0.0305,0.0239520958083832
90,"90_156.08_0.6","NA_[90_156.08_0.6]",156.076827807598,0.55431694,0.00465754814426152,2.33184264718233,1.53040970966378,0.613917931984943,"histidin",NA,NA,0.963101463911157,-2.14029319518748,40.6048696895045,1,"InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)","HNDVDQJCIGZPNO","C6H9N3O2","[M + H]+","C1=C(NC=N1)CC(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides","155.069476528","InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)","HNDVDQJCIGZPNO-UHFFFAOYSA-N","HNDVDQJCIGZPNO","NC(Cc1cnc[nH]1)C(=O)O","C6H9N3O2","2-azaniumyl-3-(1H-imidazol-5-yl)propanoate","http://www.wikidata.org/entity/Q27103201","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,0,0.776447105788423,0,0.782435129740519,0,0.732534930139721,0.014,0.465069860279441
91,"91_169.06_0.6","NA_[91_169.06_0.6]",169.058467925313,0.5581121,0.000800956728202861,3.09639094610097,1.71193099931442,0.775624553986123,"glutamin",NA,NA,0.516528392747111,-27.4798845661059,37.0268771980943,1,"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)","ZDXPYRJPNDTMRX","C5H10N2O3","[M + Na]+","C(CC(=O)N)C(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0758483033932136,1.34406227991274,0.0738522954091816,1.41705050316284,0.0399201596806387,0.029,0.107784431137725
92,"92_186.02_0.6","NA_[92_186.02_0.6]",186.01637248282,0.56053305,0.0029247091224534,2.53391732028098,1.64522179580346,0.718282089818224,"Glutamat",NA,NA,0.269920276711687,-51.2244278250953,22.5926313048276,1,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)","WHUUTDBJXJRKMK","C5H9NO4","[M + K]+","C(CC(=O)O)C(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0239520958083832,1.41705050316284,0.0239520958083832,1.41705050316284,0.0219560878243513,0.06,0.00199600798403194
93,"93_170.04_0.6","NA_[93_170.04_0.6]",170.042485631083,0.56643265,0.000688502140214423,3.16209470539708,1.66625952745006,0.736613124475936,"2-(Methylthio)pyrimidine-5-boronic acid",NA,NA,0.134443132255802,-131.332758566883,20.8073312120969,0.0201005025125628,"InChI=1S/C5H7BN2O2S/c1-11-5-7-2-4(3-8-5)6(9)10/h2-3,9-10H,1H3","SLNVTXVTMQIKCE","C5H7BN2O2S","[M + H]+","B(C1=CN=C(N=C1)SC)(O)O","Shikimates and Phenylpropanoids","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0259481037924152,1.34406227991274,0.0499001996007984,1.40275209380409,0.031936127744511,0.037,0.0718562874251497
