"feature_id_full","feature_id","feature_mz","feature_rt","pDelta_vs_psDelta_p_value","pDelta_vs_sDelta_p_value","pDelta_vs_WT_p_value","psDelta_vs_sDelta_p_value","psDelta_vs_WT_p_value","sDelta_vs_WT_p_value","pDelta_vs_psDelta_p_value_minus_log10","pDelta_vs_sDelta_p_value_minus_log10","pDelta_vs_WT_p_value_minus_log10","psDelta_vs_sDelta_p_value_minus_log10","psDelta_vs_WT_p_value_minus_log10","sDelta_vs_WT_p_value_minus_log10","sDelta_vs_WT_fold_change","psDelta_vs_WT_fold_change","pDelta_vs_WT_fold_change","psDelta_vs_sDelta_fold_change","pDelta_vs_sDelta_fold_change","pDelta_vs_psDelta_fold_change","sDelta_vs_WT_fold_change_log2","psDelta_vs_WT_fold_change_log2","pDelta_vs_WT_fold_change_log2","psDelta_vs_sDelta_fold_change_log2","pDelta_vs_sDelta_fold_change_log2","pDelta_vs_psDelta_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"392_496.34_7",392,496.33990065618,6.9502935,0.169582307826942,0.813630299724067,0.453795412514921,0.0453833888949626,0.837339990020874,0.131888959893411,0.770619458765189,0.0895728865873513,0.343139898776173,1.34310307734862,0.0770981670854249,0.879791556675321,1.43630501236845,0.898132723063112,1.23852986983629,0.625307796971411,0.86230282507611,1.37900539422753,0.522362151044564,-0.154999437497544,0.308628662726423,-0.677361588542108,-0.213733488318141,0.463628100223967,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","1-16:0-lysoPC","CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C","CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O","InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/p+1","ASWBNKHCZGQVJV-UHFFFAOYSA-O","ASWBNKHCZGQVJV-UHFFFAOYSA-O","ASWBNKHCZGQVJV","ASWBNKHCZGQVJV","InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1","ASWBNKHCZGQVJV-HSZRJFAPSA-N","InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/p+1","ASWBNKHCZGQVJV"
"109_184.07_0.6",109,184.07339934265,0.5782038,0.171400574001416,0.00549805653973534,0.00541290222250934,0.000305579845630954,0.000301829341996185,0.999999655843316,0.765987728006577,2.25979079836508,2.26656981783932,3.51487529283164,3.52023854306404,1.49465374412053e-07,0.9988571199906,0.554603636919423,0.659719996694149,0.555238207567307,0.66047484018571,1.18953420565109,-0.00164977024628714,-0.85047101773029,-0.600074259953228,-0.848821247484003,-0.598424489706941,0.250396757777062,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","phosphocholine","C[N+](C)(C)CCOP(=O)(O)O",NA,"C[N+](C)(C)CCOP(=O)(O)O","\"\"InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1\"\"",NA,"YHHSONZFOIEMCP-UHFFFAOYSA-O","YHHSONZFOIEMCP",NA,NA,NA,"InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1","YHHSONZFOIEMCP"
"160_148.04_0.8",160,148.043070633532,0.7666405,0.174882208494807,0.499896080445924,0.487775795626763,0.0196834028491817,0.818917412776686,0.0589024084665265,0.757254370884699,0.301120268423206,0.311779754015193,1.70589981897016,0.0867598943127068,1.22986694693892,1.50891948005074,0.901569594581421,1.20469870800972,0.597493508766354,0.798385019172266,1.33622375382905,0.593515821881239,-0.149489233421458,0.268672377317535,-0.743005055302697,-0.324843444563704,0.418161610738993,"Amino acids and Peptides","Small peptides","Aminoacids","bmse000397",NA,NA,"CS(=O)CCC(C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)","QEFRNWWLZKMPFJ"
"57_208.88_0.5",57,208.883925866701,0.49018735,0.178544847904014,0.389173196335457,0.746324318386059,0.0145001063122301,0.593113545940993,0.0876400210427448,0.748252677306203,0.409857078692645,0.127072407007762,1.83862881358257,0.226862157133002,1.05729752683535,1.3568855997325,0.880084171667529,1.1107376944759,0.648606022380244,0.818593472209352,1.26208120795007,0.44029909094399,-0.184286584500909,0.151518158258165,-0.624585675444898,-0.288780932685824,0.335804742759074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79_223.97_0.5",79,223.972218519982,0.53832173,0.211928190773566,0.437037788210897,0.330228440811143,0.020351483902491,0.968443245957361,0.028483872248893,0.673811269419109,0.359481010393514,0.481185525999232,1.69140391925604,0.0139258253214907,1.54540097072295,1.45321360953111,0.956751954552404,1.19951119001573,0.658369800748774,0.825419733305939,1.25373267784637,0.539246781952675,-0.0637831517030969,0.262446616326555,-0.603029933655771,-0.27680016562612,0.326229768029652,"Amino acids and Peptides","Small peptides","Aminoacids","P-serine",NA,NA,"C(C(C(=O)O)N)OP(=O)(O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C3H8NO6P/c4-2(3(5)6)1-10-11(7,8)9/h2H,1,4H2,(H,5,6)(H2,7,8,9)","BZQFBWGGLXLEPQ"
"237_229.15_1.7",237,229.15483959829,1.6674097,0.23099741940614,0.702566520250329,0.170881637335829,0.0466417097588774,0.999981589535221,0.0290272697716828,0.636392871813196,0.153312549700518,0.767304603354084,1.33122553789664,7.99563686472267e-06,1.53719381083914,1.51056731370579,1.00399678609347,1.29456781640784,0.664648822322537,0.857007698142199,1.28941430325188,0.59509047468864,0.00575465106713681,0.372470543324226,-0.589335823621503,-0.222619931364414,0.366715892257089,"Amino acids and Peptides","Small peptides","Dipeptides","Isoleucylproline",NA,NA,"CCC(C)C(C(=O)N1CCCC1C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H20N2O3/c1-3-7(2)9(12)10(14)13-6-4-5-8(13)11(15)16/h7-9H,3-6,12H2,1-2H3,(H,15,16)","BBIXOODYWPFNDT"
"277_267.08_2.7",277,267.077457799108,2.7490802,0.247177064572528,0.0212211446520238,0.756871805598423,0.6012541752009,0.710058878120784,0.109517794897817,0.606991829666159,1.67323119429658,0.120977672462706,0.220941894800372,0.148705638065741,0.96051530915229,1.43034372063624,1.16048252630659,0.894471384197238,0.811331227287379,0.62535415179742,0.770775400680979,0.516361877402642,0.214724799803796,-0.160892766368817,-0.301637077598846,-0.677254643771459,-0.375617566172613,"Alkaloids","Pseudoalkaloids","Pyridine alkaloids","MNK1 Inhibitor","CC1=C(CCO)SC=[N+]1CC1=C(N)N=C(C)N=C1","O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21","C1=CC(=CC=C1NC2=C3C(=NC=NC3=NN2)N)F","InChI=1S/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7,17H,3-4,6H2,1-2H3,(H2,13,14,15)/q+1",NA,"JZRWCGZRTZMZEH-UHFFFAOYSA-N","JZRWCGZRTZMZEH","YBJHBAHKTGYVGT","InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1","YBJHBAHKTGYVGT-ZKWXMUAHSA-N","InChI=1S/C11H9FN6/c12-6-1-3-7(4-2-6)16-11-8-9(13)14-5-15-10(8)17-18-11/h1-5H,(H4,13,14,15,16,17,18)","UQPMANVRZYYQMD"
"254_298.1_1.9",254,298.096842033814,1.884042,0.259861390253086,0.0201627495020793,0.319011670441236,0.564636675432775,0.0175372717737714,0.00111412872806371,0.585258242413766,1.69545024543282,0.496193428806393,0.248230916092089,1.75603796774044,2.95306462724318,1.69467585126369,1.42893479020524,1.16061360195182,0.843190625003423,0.684858759913507,0.812222929910691,0.761009348585133,0.514940080188718,0.214887741942422,-0.246069268396415,-0.546121606642711,-0.300052338246297,"Carbohydrates","Nucleosides","Purine nucleos(t)ides","Vitamin L2","CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O",NA,"CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O","InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1",NA,"WUUGFSXJNOTRMR-IOSLPCCCSA-N","WUUGFSXJNOTRMR",NA,NA,NA,"InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)","WUUGFSXJNOTRMR"
"275_227.08_2.7",275,227.084839764326,2.7482634,0.261092870920401,0.0213672706690173,0.733982234067632,0.581151581688852,0.752948190311056,0.117814276772176,0.583204986324126,1.67025094854654,0.134314451990974,0.235710575862816,0.123234906184592,0.928802078414099,1.44335097781459,1.15402570806623,0.88665193752413,0.799546143526063,0.614300992033571,0.768312119328666,0.529422160801297,0.206675363053193,-0.173560220976714,-0.322746797748104,-0.702982381778011,-0.380235584029907,"Alkaloids","Histidine alkaloids","Imidazole alkaloids","Appearex","O=C(O)CCCCC1SCC2N=C(O)NC21","CC(=O)c1nc(O)cc2c1[nH]c1ccccc12","C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2","\"\"InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6?,7-,9?/m0/s1\"\"",NA,"YBJHBAHKTGYVGT-UHFFFAOYSA-N","YBJHBAHKTGYVGT","IKXVCSKDYINBFT","InChI=1S/C13H10N2O2/c1-7(16)12-13-9(6-11(17)15-12)8-4-2-3-5-10(8)14-13/h2-6,14H,1H3,(H,15,17)","IKXVCSKDYINBFT-UHFFFAOYSA-N","InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)","YBJHBAHKTGYVGT"
"88_185.03_0.6",88,185.032353833931,0.55073,0.268499847466457,0.559943469122384,0.131425391423756,0.0379491015488954,0.99016761143692,0.0144483755636988,0.571055956685076,0.251855816364297,0.881320720849965,1.42079850163875,0.00429128362387756,1.84018097805478,1.53873059273058,1.03108857126077,1.29085290123491,0.670090382378784,0.838907673203671,1.25193212029935,0.621740660805316,0.0441682665860026,0.368324608119844,-0.577572394219313,-0.253416052685472,0.324156341533842,"Amino acids and Peptides","Small peptides","Aminoacids","4-ureidobutanoic acid","C[N+](C)(C)CCOP(=O)(O)O",NA,"C(CC(=O)O)CNC(=O)N","InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1",NA,"YHHSONZFOIEMCP-UHFFFAOYSA-O","YHHSONZFOIEMCP",NA,NA,NA,"InChI=1S/C5H10N2O3/c6-5(10)7-3-1-2-4(8)9/h1-3H2,(H,8,9)(H3,6,7,10)","QYTWIMMLQKHPGL"
"255_188.07_1.9",255,188.07073873776,1.8948429,0.273446194003078,0.274682596082389,0.179533319116391,0.0157313882603425,0.999258349178229,0.00770690775146676,0.563128117032311,0.561168856650891,0.745854940035222,1.80323295015469,0.000322214359441368,2.11311983931018,1.68559528264276,1.01346070857029,1.2783686844917,0.601247950208627,0.758407844193423,1.26138948819745,0.753258181704129,0.0192901572314392,0.354303972888945,-0.73396802447269,-0.398954208815184,0.335013815657506,"Alkaloids","Tryptophan alkaloids","Simple indole alkaloids","bmse000409",NA,NA,"C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H11NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,10,12-13H,5H2,(H,14,15)","XGILAAMKEQUXLS"
"103_148.07_0.6",103,148.072910551266,0.57277817,0.274431523895295,0.494936318646282,0.134908959751039,0.0325602523098323,0.990147951437457,0.012254615663432,0.561566002777883,0.305450676298074,0.869959206434694,1.48731223841603,0.00429990672359124,1.91170030480098,1.53210335845822,1.03003522451802,1.27592208291149,0.672301394570768,0.832791127222296,1.23871694146045,0.615513627357661,0.0426936746594909,0.351540230333634,-0.57281995269817,-0.263973397024027,0.308846555674143,"Alkaloids","Lysine alkaloids","Piperidine alkaloids","4-methyl-5-oxo-hexanenitrile","C(CC(=O)O)C(C(=O)O)N",NA,"CC(CCC#N)C(=O)C","InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)",NA,"WHUUTDBJXJRKMK-UHFFFAOYSA-N","WHUUTDBJXJRKMK",NA,NA,NA,"InChI=1S/C7H11NO/c1-6(7(2)9)4-3-5-8/h6H,3-4H2,1-2H3","NWVJJSXURDQKFU"
"95_277_0.6",95,276.998631478388,0.5672853,0.283743515978594,0.531278993505266,0.240867415098098,0.037505280044846,0.999986245652546,0.0259814386836823,0.547074054052184,0.274677355528441,0.618221948030964,1.42590758739439,5.97347828209222e-06,1.5853368041835,1.50513076606865,0.996495618616094,1.24788980174022,0.662065809217965,0.829090621142285,1.25227826237034,0.589888834070226,-0.00506463303901504,0.319490538765559,-0.594953467109241,-0.270398295304667,0.324555171804574,"Amino acids and Peptides","Small peptides","Aminoacids","erythro-imidazole-glycerol-P","C(CCNC(CCC(=O)O)C(=O)O)CC(C(=O)O)N","O=P(O)(O)OC[C@@H](O)[C@@H](O)c1cnc[nH]1","C1=C(NC=N1)C(C(COP(=O)(O)O)O)O","1/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)/t7-,8-/m0/s1/f/h14,16,18H",NA,"ZDGJAHTZVHVLOT-UHFFFAOYSA-N","ZDGJAHTZVHVLOT","HFYBTHCYPKEDQQ","InChI=1S/C6H11N2O6P/c9-5(2-14-15(11,12)13)6(10)4-1-7-3-8-4/h1,3,5-6,9-10H,2H2,(H,7,8)(H2,11,12,13)/t5-,6+/m1/s1","HFYBTHCYPKEDQQ-RITPCOANSA-N","InChI=1S/C6H11N2O6P/c9-5(2-14-15(11,12)13)6(10)4-1-7-3-8-4/h1,3,5-6,9-10H,2H2,(H,7,8)(H2,11,12,13)","HFYBTHCYPKEDQQ"
"125_146.17_0.6",125,146.165316561689,0.61913854,0.291022269634517,0.778678447917607,0.409589659397057,0.753805992153775,0.0271867308240196,0.103255394520365,0.536073776617767,0.108641845439959,0.387651016200892,0.122740414579468,1.5656430127306,0.986087249606413,1.29373571154822,1.47573306140602,1.16672533352869,1.14067583373732,0.901826642887103,0.790607301578705,0.371542929091303,0.561431782499837,0.222464966704665,0.189888853408534,-0.149077962386638,-0.338966815795172,"Alkaloids","Ornithine alkaloids","Polyamines","Spermidin",NA,"NCCCCNCCCN","C(CCNCCCN)CN",NA,NA,NA,NA,"ATHGHQPFGPMSJY","InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2","ATHGHQPFGPMSJY-UHFFFAOYSA-N","InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2","ATHGHQPFGPMSJY"
"229_120.08_1.5",229,120.081112360189,1.5049064,0.29489960853878,0.749996963739933,0.228161555662844,0.07080945852786,0.999989804658131,0.0463129986338157,0.53032580394722,0.124940494786516,0.641757530689179,1.14990872660273,4.42780328613968e-06,1.33429709877379,1.50698093852204,1.00356389817073,1.29165026608988,0.665943325835937,0.857111216918679,1.28706330353679,0.591661168711686,0.0051324778257757,0.369215491332029,-0.586528690885911,-0.222445677379658,0.364083013506253,"Alkaloids","Tyrosine alkaloids","Phenylethylamines","bmse000307",NA,NA,"C1=CC=C(C=C1)C(CN)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H11NO/c9-6-8(10)7-4-2-1-3-5-7/h1-5,8,10H,6,9H2","ULSIYEODSMZIPX"
"165_251.07_0.8",165,251.069980311528,0.7705094,0.300755764623136,0.483326331927207,0.111602291184544,0.0352180729761356,0.962612954067938,0.00970186257728267,0.521786039732007,0.315759543575866,0.95232688928204,1.45323441096745,0.0165482982348401,2.01314488126123,1.62331672241419,1.05213498957847,1.31955953204776,0.648139069259221,0.812878666145517,1.25417322408072,0.698944508991013,0.0733198151831551,0.400056439449827,-0.625624693807858,-0.298888069541185,0.326736624266672,"Amino acids and Peptides","Small peptides","Dipeptides","gammaGluCys","C(CC(=O)NC(CS)C(=O)O)[C@@H](C(=O)O)N","N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O","C(CC(=O)NC(CS)C(=O)O)C(C(=O)O)N","InChI=1S/C8H14N2O5S/c9-4(7(12)13)1-2-6(11)10-5(3-16)8(14)15/h4-5,16H,1-3,9H2,(H,10,11)(H,12,13)(H,14,15)/t4-,5?/m0/s1",NA,"RITKHVBHSGLULN-ROLXFIACSA-N","RITKHVBHSGLULN","RITKHVBHSGLULN","InChI=1S/C8H14N2O5S/c9-4(7(12)13)1-2-6(11)10-5(3-16)8(14)15/h4-5,16H,1-3,9H2,(H,10,11)(H,12,13)(H,14,15)/t4-,5-/m0/s1","RITKHVBHSGLULN-WHFBIAKZSA-N","InChI=1S/C8H14N2O5S/c9-4(7(12)13)1-2-6(11)10-5(3-16)8(14)15/h4-5,16H,1-3,9H2,(H,10,11)(H,12,13)(H,14,15)","RITKHVBHSGLULN"
"276_290.15_2.7",276,290.153234251437,2.748996,0.30125774930636,0.0282041537962285,0.757807611543603,0.610115537171162,0.786551626723356,0.142789193005214,0.521061772839632,1.54968692579647,0.120441036914306,0.214587915145654,0.104272766409762,0.845304660877824,1.42416312069806,1.14615966272603,0.88897823639147,0.804795213461386,0.624210965353278,0.775614659372259,0.510114399074209,0.196808028892841,-0.169779994881175,-0.313306370181368,-0.679894393955384,-0.366588023774016,"Shikimates and Phenylpropanoids","Flavonoids","Chalcones","p-Dibenzylaminophenol",NA,NA,"C1=CC=C(C=C1)CN(CC2=CC=CC=C2)C3=CC=C(C=C3)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H19NO/c22-20-13-11-19(12-14-20)21(15-17-7-3-1-4-8-17)16-18-9-5-2-6-10-18/h1-14,22H,15-16H2","KIZJKDGQKFCELU"
"96_188.07_0.6",96,188.074073878111,0.5674206,0.304255722977093,0.534961732848129,0.25277209092865,0.0412566171800504,0.999999103398345,0.0277973916450064,0.516761244046144,0.271677283039124,0.597270879063687,1.3845063847067,3.89389325664473e-07,1.55599595398576,1.48847558738323,0.998601578296444,1.23958300475413,0.670888784983035,0.832786923253034,1.24131889203379,0.573835560003915,-0.00201890802843575,0.309854880168248,-0.575854468032351,-0.263980679835668,0.311873788196683,"Alkaloids","Lysine alkaloids","Piperidine alkaloids","null",NA,NA,"C1CC=CC(C1)NCCS(=O)(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H15NO3S/c10-13(11,12)7-6-9-8-4-2-1-3-5-8/h2,4,8-9H,1,3,5-7H2,(H,10,11,12)","QYBHFBWGLSFIEN"
"256_205.1_1.9",256,205.097330906442,1.8948429,0.314882966714876,0.266132252842046,0.213353419453232,0.0180432533829228,0.999328779562735,0.00898076800698377,0.501850831461943,0.57490248966313,0.670900392233921,1.74368515200135,0.000291605208684432,2.04668652224884,1.68260172938815,1.01328170676947,1.26673177731419,0.602211259546211,0.752841124069699,1.25012794453062,0.750693732203823,0.0190353197058908,0.34111107498831,-0.731658412497932,-0.409582657215513,0.322075755282419,"Amino acids and Peptides","Small peptides","Aminoacids","Pacitron","C1=CC2=C(C=C1)NC=C2C[C@@H](C(=O)O)N","NC(Cc1c[nH]c2ccccc12)C(=O)O","C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N","\"\"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1\"\"",NA,"QIVBCDIJIAJPQS-VIFPVBQESA-N","QIVBCDIJIAJPQS","QIVBCDIJIAJPQS","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)","QIVBCDIJIAJPQS-UHFFFAOYSA-N","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)","QIVBCDIJIAJPQS"
"112_239.04_0.6",112,239.042835780754,0.58153385,0.329518307023583,0.535288602372667,0.162347060745325,0.0456053505257096,0.987669277425168,0.0168644106804878,0.482120452334125,0.271412003729132,0.789555569764445,1.34098420190849,0.00538845524449261,1.77302883044181,1.47734629213978,1.03182179953504,1.25186136341208,0.698429207170214,0.847371648795278,1.21325345517626,0.563008035578267,0.0451938320731532,0.32407480077494,-0.517814203505113,-0.238933234803327,0.278880968701787,"Alkaloids","Histidine alkaloids","Imidazole alkaloids","(5R,6R,7S,8S)-5,6,7,8-Tetrahydro-5-hydroxymethyl-imidazo[1,2-a]pyridine-6,7,8-triol",NA,"O=P(O)(O)OC[C@@H](O)[C@@H](O)c1cnc[nH]1","C1=CN2C(C(C(C(C2=N1)O)O)O)CO",NA,NA,NA,NA,"HFYBTHCYPKEDQQ","InChI=1S/C6H11N2O6P/c9-5(2-14-15(11,12)13)6(10)4-1-7-3-8-4/h1,3,5-6,9-10H,2H2,(H,7,8)(H2,11,12,13)/t5-,6+/m1/s1","HFYBTHCYPKEDQQ-RITPCOANSA-N","InChI=1S/C8H12N2O4/c11-3-4-5(12)6(13)7(14)8-9-1-2-10(4)8/h1-2,4-7,11-14H,3H2","RZRDQZQPTISYKY"
"230_166.09_1.5",230,166.086440549731,1.505634,0.337274867003447,0.712213081400305,0.219688465354814,0.0752538399422529,0.998614557494611,0.0395872033748904,0.472016020294321,0.147390053790389,0.658192744919552,1.1234713346287,0.000602107223931637,1.40244517775659,1.51311584530357,1.01824573511021,1.28800319753615,0.672946316880265,0.851225768029506,1.26492373414826,0.597522445616137,0.0260857716718069,0.365136175023816,-0.57143667394433,-0.232386270592321,0.339050403352009,"Amino acids and Peptides","Small peptides","Aminoacids","Sabiden","C1=CC=C(C=C1)C[C@@H](C(=O)O)N","NC(Cc1ccccc1)C(=O)O","C1=CC=C(C=C1)CC(C(=O)O)N","\"\"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1\"\"",NA,"COLNVLDHVKWLRT-QMMMGPOBSA-N","COLNVLDHVKWLRT","COLNVLDHVKWLRT","InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)","COLNVLDHVKWLRT-UHFFFAOYSA-N","InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)","COLNVLDHVKWLRT"
"104_148.06_0.6",104,148.060493257088,0.5750869,0.341090791201744,0.409806396009617,0.150747036062817,0.0331698258462964,0.978188248551504,0.0105502214146058,0.46713000555377,0.387421267677122,0.821751218054927,1.47925680867922,0.00957755887303928,1.97673842585136,1.55882114384854,1.04028236408568,1.26840831552524,0.66735197183517,0.813697145776259,1.21929233765302,0.640455405466493,0.0569751725735856,0.343019240712466,-0.583480232892907,-0.297436164754027,0.28604406813888,"Amino acids and Peptides","Small peptides","Aminoacids","Glutamat","C(CC(=O)O)C(C(=O)O)N","NC(CCC(=O)O)C(=O)O","C(CC(=O)O)C(C(=O)O)N","InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)",NA,"WHUUTDBJXJRKMK-UHFFFAOYSA-N","WHUUTDBJXJRKMK","WHUUTDBJXJRKMK","InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)","WHUUTDBJXJRKMK-UHFFFAOYSA-N","InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)","WHUUTDBJXJRKMK"
"59_122.92_0.5",59,122.924692932453,0.49065888,0.348673778344403,0.329995933831577,0.413061042170807,0.0262107604074452,0.993917510845453,0.0263062257272816,0.45758071206919,0.481491411411168,0.383985763551823,1.58152037943619,0.0026496579278451,1.57994145763064,1.47201161880687,0.974740834208985,1.17922638066546,0.662182839969058,0.801098554929395,1.20978452864594,0.557789058846625,-0.0369094113105293,0.237840704672421,-0.594698470157154,-0.319948354174204,0.27475011598295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278_245.1_2.7",278,245.095600461834,2.74958,0.350643469503518,0.0147485852038535,0.860335799602565,0.357556986116278,0.745266040284716,0.0546027023182915,0.455134245129656,1.83124963850814,0.0653320052099862,0.446654732090713,0.127688667919051,1.26278586328646,1.45362970720589,1.13063153884052,0.923606454919241,0.777798866682336,0.63537945760242,0.816894295967028,0.539659808724754,0.177128846484333,-0.114649839004181,-0.36253096224042,-0.654309647728935,-0.291778685488515,"Alkaloids","Histidine alkaloids","Imidazole alkaloids","Appearex","C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2","O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21","C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2","InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1",NA,"YBJHBAHKTGYVGT-ZKWXMUAHSA-N","YBJHBAHKTGYVGT","YBJHBAHKTGYVGT","InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1","YBJHBAHKTGYVGT-ZKWXMUAHSA-N","InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)","YBJHBAHKTGYVGT"
